0.0,11,0	Moderator	Moderator/EthanBody	Moderator/EthanGlasses	Moderator/EthanSkeleton	Moderator/EthanSkeleton/EthanHips	Moderator/EthanSkeleton/EthanHips/EthanSpine	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg/EthanLeftFoot	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg/EthanLeftFoot/EthanLeftToe1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg/EthanRightFoot	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg/EthanRightFoot/EthanRightToe1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanHead	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm/EthanLeftForeArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm/EthanLeftForeArm/EthanLeftHand	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm/EthanRightForeArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm/EthanRightForeArm/EthanRightHand
14.6102,11,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.9059,0.7821,-0.2911,0.1823,75.994,268.7996,1,1,1	0.9063,0.827,-0.2921,0.1824,75.9942,273.754,1,1,1	0.8338,0.7823,-0.3091,2.1119,260.7061,89.1036,1,1,1	0.8033,0.423,-0.2707,0.1155,258.2352,106.0893,1,1,1	0.7912,0.1012,-0.3625,359.8129,236.8428,89.3901,1,1,1	0.7313,0.0145,-0.2713,359.0247,236.8821,354.9131,1,1,1	0.9781,0.7818,-0.2731,354.4783,261.168,89.3233,1,1,1	0.9718,0.4242,-0.2299,355.4277,274.3005,105.4244,1,1,1	0.9706,0.1022,-0.3212,0.3949,294.0502,90.2062,1,1,1	1.0161,0.0171,-0.2206,2.2789,293.8798,349.457,1,1,1	0.9106,0.9751,-0.3075,0.6548,76.9213,282.1515,1,1,1	0.911,1.1039,-0.3024,0.4889,77.9435,281.7787,1,1,1	0.9112,1.2327,-0.2981,0.4889,77.9435,266.7787,1,1,1	0.9044,1.3255,-0.2628,2.9493,93.0255,269.3904,1,1,1	0.8857,1.2329,-0.3035,292.7068,41.3137,126.5809,1,1,1	0.7823,1.1673,-0.336,288.3101,306.1204,240.5042,1,1,1	0.7544,0.9276,-0.3844,295.3471,327.3607,230.175,1,1,1	0.7341,0.7673,-0.3863,14.7983,0.6269,181.2823,1,1,1	0.9366,1.2325,-0.2926,71.5452,121.3886,134.6497,1,1,1	1.0379,1.1574,-0.2793,65.5458,205.123,226.4745,1,1,1	1.0825,0.9262,-0.3508,63.2086,199.1802,230.7782,1,1,1	1.1007,0.7657,-0.3513,335.0233,159.7962,192.6031,1,1,1
14.6663,11,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.9033,0.7821,-0.291,0.1472,76.4195,268.705,1,1,1	0.9037,0.8271,-0.2921,0.1473,76.4197,273.6595,1,1,1	0.831,0.7823,-0.3085,2.6529,261.845,88.6937,1,1,1	0.8051,0.4224,-0.2715,0.5228,259.5247,105.9843,1,1,1	0.7932,0.1004,-0.3633,0.0139,237.7617,89.5063,1,1,1	0.7349,0.014,-0.2708,359.1594,237.8053,354.6522,1,1,1	0.9756,0.7819,-0.2736,354.9636,261.3106,89.3997,1,1,1	0.9724,0.4243,-0.2295,355.8493,273.754,105.6747,1,1,1	0.9744,0.1019,-0.3195,0.5005,293.3568,90.1547,1,1,1	1.0188,0.0167,-0.2186,2.4012,293.1815,349.308,1,1,1	0.9079,0.9751,-0.3079,0.4889,77.4605,281.8375,1,1,1	0.908,1.1039,-0.3035,0.4537,78.6541,281.4876,1,1,1	0.9083,1.2328,-0.2999,0.4537,78.6541,266.4876,1,1,1	0.9021,1.3258,-0.2649,2.9295,94.6009,269.2264,1,1,1	0.8828,1.233,-0.3049,292.4784,42.7218,125.9327,1,1,1	0.7789,1.1672,-0.3356,288.0856,306.4254,241.6346,1,1,1	0.75,0.9272,-0.3816,295.223,328.6053,230.5324,1,1,1	0.7298,0.7668,-0.3824,14.8467,2.246,183.0046,1,1,1	0.9338,1.2326,-0.2947,71.8825,121.5057,134.1267,1,1,1	1.035,1.1572,-0.2821,65.5399,206.2033,226.7529,1,1,1	1.0782,0.9259,-0.354,63.6537,201.0672,231.9145,1,1,1	1.0954,0.7652,-0.3531,335.4598,160.5129,193.0442,1,1,1
14.733,11,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8983,0.7821,-0.2912,0.1346,76.9013,268.5985,1,1,1	0.8987,0.8271,-0.2924,0.1347,76.9015,273.553,1,1,1	0.8259,0.7823,-0.3081,3.29,262.6651,88.361,1,1,1	0.8047,0.4218,-0.2723,1.1136,260.291,105.8861,1,1,1	0.795,0.0997,-0.3639,0.1798,238.4377,89.5918,1,1,1	0.738,0.0134,-0.2705,359.278,238.4845,354.4691,1,1,1	0.9707,0.7819,-0.2743,355.5584,261.433,89.4624,1,1,1	0.9712,0.4244,-0.2293,356.4236,273.1841,105.9446,1,1,1	0.9775,0.1017,-0.318,0.6648,292.8047,90.0968,1,1,1	1.0211,0.0164,-0.2168,2.5551,292.6294,349.3086,1,1,1	0.9028,0.9751,-0.3084,0.2634,78.15,281.4524,1,1,1	0.9027,1.1039,-0.305,0.4236,79.6026,281.1826,1,1,1	0.9031,1.2328,-0.3021,0.4236,79.6026,266.1826,1,1,1	0.8975,1.326,-0.2675,2.8611,96.0141,268.9725,1,1,1	0.8775,1.233,-0.3067,292.2339,44.4668,125.2129,1,1,1	0.773,1.167,-0.335,287.8002,306.8028,242.8312,1,1,1	0.7428,0.9267,-0.3783,294.9573,330.1162,230.9942,1,1,1	0.7228,0.7663,-0.3774,14.5432,4.5144,184.2917,1,1,1	0.9287,1.2326,-0.2973,72.1943,121.7461,133.4769,1,1,1	1.0298,1.157,-0.2858,65.6231,207.7105,227.2627,1,1,1	1.0711,0.9254,-0.3578,64.0627,203.0004,232.9825,1,1,1	1.0875,0.7646,-0.3556,336.1259,161.2605,193.207,1,1,1
14.7872,11,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8932,0.7821,-0.2916,0.132,77.2668,268.5152,1,1,1	0.8936,0.8271,-0.2928,0.1321,77.267,273.4697,1,1,1	0.8207,0.7823,-0.3079,3.755,262.9489,88.1878,1,1,1	0.8027,0.4215,-0.2728,1.619,260.4001,105.8196,1,1,1	0.7957,0.0992,-0.3642,0.298,238.7102,89.6348,1,1,1	0.7392,0.013,-0.2704,359.3752,238.7584,354.3921,1,1,1	0.9657,0.7819,-0.2752,356.002,261.4034,89.4793,1,1,1	0.9689,0.4244,-0.2296,356.9178,272.6818,106.132,1,1,1	0.9787,0.1015,-0.3173,0.7735,292.5197,90.0598,1,1,1	1.022,0.0161,-0.216,2.6409,292.3474,349.4031,1,1,1	0.8976,0.975,-0.3091,0.0734,78.649,281.2302,1,1,1	0.8972,1.1039,-0.3063,0.456,80.3051,280.9589,1,1,1	0.8978,1.2328,-0.3038,0.456,80.3051,265.9589,1,1,1	0.8927,1.3261,-0.2696,2.8048,96.7177,268.7089,1,1,1	0.8722,1.233,-0.3081,292.1149,45.7504,124.6384,1,1,1	0.7672,1.1671,-0.3348,287.5587,307.0413,243.5417,1,1,1	0.7361,0.9265,-0.3762,294.6906,331.0833,231.2369,1,1,1	0.716,0.7661,-0.3742,14.3081,5.9351,184.7,1,1,1	0.9235,1.2325,-0.2994,72.4083,122.0446,133.0703,1,1,1	1.0246,1.1569,-0.2887,65.7066,208.918,227.7249,1,1,1	1.0643,0.9249,-0.3607,64.259,204.2079,233.5613,1,1,1	1.0804,0.7641,-0.3579,336.6142,161.8146,193.011,1,1,1
14.8383,11,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8876,0.7821,-0.2923,0.1231,77.6881,268.4437,1,1,1	0.8879,0.827,-0.2936,0.1232,77.6883,273.3982,1,1,1	0.8149,0.7822,-0.3082,4.2187,263.1525,88.0758,1,1,1	0.8001,0.4213,-0.2733,2.1371,260.3218,105.7513,1,1,1	0.7961,0.0989,-0.3647,0.3953,238.8367,89.6622,1,1,1	0.7399,0.0127,-0.2706,359.4574,238.8859,354.3339,1,1,1	0.9602,0.7819,-0.2765,356.4246,261.2901,89.4989,1,1,1	0.9659,0.4245,-0.2304,357.4389,272.1013,106.3353,1,1,1	0.9796,0.1014,-0.317,0.8448,292.3103,90.0193,1,1,1	1.0225,0.0159,-0.2156,2.6842,292.1419,349.5229,1,1,1	0.8919,0.975,-0.3102,359.9393,79.1308,281.077,1,1,1	0.8913,1.1038,-0.3077,0.5042,80.9198,280.7976,1,1,1	0.8921,1.2327,-0.3056,0.5042,80.9198,265.7976,1,1,1	0.8875,1.3262,-0.2716,2.7381,96.4467,268.3748,1,1,1	0.8664,1.2329,-0.3097,292.0667,46.7254,124.2323,1,1,1	0.7611,1.1671,-0.335,287.3875,307.2303,244.0361,1,1,1	0.7293,0.9264,-0.3752,294.4836,331.7942,231.4077,1,1,1	0.7091,0.7661,-0.3722,13.9896,6.9955,184.7071,1,1,1	0.9178,1.2325,-0.3014,72.5536,122.4091,132.7988,1,1,1	1.0188,1.1567,-0.2917,65.765,210.0569,228.1212,1,1,1	1.0572,0.9245,-0.3636,64.3452,205.1514,233.7978,1,1,1	1.0731,0.7637,-0.3607,336.9505,162.4768,192.5184,1,1,1
14.8918,11,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8822,0.782,-0.2933,0.1108,78.1281,268.4024,1,1,1	0.8826,0.827,-0.2946,0.1109,78.1283,273.3569,1,1,1	0.8094,0.7822,-0.3086,4.6651,263.3595,88.0306,1,1,1	0.7976,0.4212,-0.2736,2.6283,260.1955,105.6955,1,1,1	0.7966,0.0987,-0.3648,0.4599,238.8805,89.6916,1,1,1	0.7405,0.0126,-0.2706,359.5112,238.9303,354.3018,1,1,1	0.955,0.7819,-0.278,356.8448,261.3003,89.5369,1,1,1	0.9632,0.4246,-0.2313,357.9201,271.6701,106.5576,1,1,1	0.9803,0.1012,-0.3166,0.8814,292.1606,89.9759,1,1,1	1.023,0.0157,-0.2152,2.6924,291.996,349.6428,1,1,1	0.8863,0.9749,-0.3113,359.8834,79.5757,280.9674,1,1,1	0.8857,1.1038,-0.3091,0.4989,81.3977,280.6653,1,1,1	0.8865,1.2327,-0.3073,0.4989,81.3977,265.6653,1,1,1	0.8822,1.3262,-0.2734,2.71,94.5852,268.1467,1,1,1	0.8608,1.2329,-0.3111,291.9924,47.4201,123.9747,1,1,1	0.7553,1.167,-0.3355,287.3036,307.238,244.5848,1,1,1	0.7233,0.9262,-0.3746,294.3484,332.2189,231.7037,1,1,1	0.7033,0.7659,-0.3709,13.6294,7.7341,184.2837,1,1,1	0.9123,1.2325,-0.3033,72.6109,122.5402,132.4183,1,1,1	1.0135,1.1567,-0.2943,65.8765,210.9887,228.4173,1,1,1	1.0508,0.9243,-0.366,64.4061,205.7244,233.7067,1,1,1	1.0669,0.7635,-0.3632,337.1979,163.1347,191.8109,1,1,1
14.9456,11,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8702,0,-0.3068,0,345.9396,0,1,1,1	0.8768,0.782,-0.2944,0.1002,78.5965,268.3918,1,1,1	0.8771,0.827,-0.2957,0.1003,78.5967,273.3464,1,1,1	0.8039,0.7821,-0.3091,5.1227,263.5438,88.0256,1,1,1	0.795,0.4211,-0.2738,3.1389,260.0029,105.6442,1,1,1	0.7972,0.0985,-0.3648,0.502,238.8914,89.7336,1,1,1	0.7412,0.0125,-0.2705,359.5447,238.9414,354.2947,1,1,1	0.9497,0.7819,-0.2797,357.3042,261.4382,89.5945,1,1,1	0.9608,0.4247,-0.2322,358.4007,271.3613,106.8043,1,1,1	0.9811,0.1011,-0.3161,0.9012,292.0423,89.9311,1,1,1	1.0236,0.0155,-0.2147,2.6826,291.8817,349.7681,1,1,1	0.8808,0.9749,-0.3125,359.8522,80.0086,280.9127,1,1,1	0.8801,1.1038,-0.3104,0.4344,81.7933,280.5306,1,1,1	0.8808,1.2327,-0.309,0.4344,81.7933,265.5306,1,1,1	0.8767,1.3263,-0.2753,2.8463,90.9151,267.9954,1,1,1	0.8551,1.2329,-0.3126,291.8743,47.9208,123.8165,1,1,1	0.7495,1.1668,-0.3362,287.205,306.9308,245.1862,1,1,1	0.7174,0.9258,-0.3743,294.1708,332.2115,231.9551,1,1,1	0.6974,0.7655,-0.37,13.256,7.9504,183.8493,1,1,1	0.9066,1.2325,-0.3052,72.5903,122.4284,131.8502,1,1,1	1.008,1.1569,-0.2967,66.0474,211.7702,228.721,1,1,1	1.0446,0.9242,-0.3679,64.4272,205.9539,233.4462,1,1,1	1.0611,0.7635,-0.3653,337.4863,163.6033,191.1566,1,1,1
14.9969,11,1	0.8702,0,-0.3068,0,346.3517,0,1,1,1	0.8702,0,-0.3068,0,346.3517,0,1,1,1	0.8702,0,-0.3068,0,346.3517,0,1,1,1	0.8702,0,-0.3068,0,346.3517,0,1,1,1	0.8712,0.7802,-0.2956,359.7844,78.1857,268.394,1,1,1	0.8713,0.8252,-0.297,359.7845,78.1859,273.3485,1,1,1	0.7984,0.7799,-0.3108,6.2624,259.9381,89.1913,1,1,1	0.793,0.4206,-0.2678,4.2356,252.3908,104.1545,1,1,1	0.8154,0.1011,-0.3636,0.5807,231.0341,88.5131,1,1,1	0.7483,0.0128,-0.2792,0.0201,231.0642,355.3285,1,1,1	0.944,0.7805,-0.2804,357.9362,262.1558,90.8581,1,1,1	0.9586,0.4252,-0.2248,358.9607,273.4384,106.4261,1,1,1	0.9788,0.103,-0.3115,0.918,294.6557,89.4507,1,1,1	1.0256,0.0165,-0.2128,2.3422,294.5409,351.3371,1,1,1	0.8743,0.9731,-0.3138,358.8824,79.8626,281.2091,1,1,1	0.8713,1.1019,-0.3115,359.5131,81.8976,280.799,1,1,1	0.8699,1.2308,-0.3097,359.5131,81.8975,265.7989,1,1,1	0.8643,1.3242,-0.2758,2.4607,87.2724,268.8145,1,1,1	0.8442,1.2306,-0.3133,291.3781,46.1732,125.7452,1,1,1	0.7395,1.1631,-0.337,287.9386,306.1755,245.3586,1,1,1	0.7105,0.922,-0.3771,294.8527,331.3152,232.3696,1,1,1	0.6918,0.7615,-0.3744,14.524,7.8478,183.5296,1,1,1	0.8957,1.231,-0.306,71.1537,120.9828,129.8846,1,1,1	0.9991,1.1582,-0.2986,67.1864,209.8791,226.9999,1,1,1	1.0409,0.9255,-0.3671,65.5687,204.1873,232.284,1,1,1	1.0599,0.7651,-0.3619,338.8877,163.7262,188.5735,1,1,1
15.0504,11,1	0.8702,0,-0.3065,0,346.8684,0,1,1,1	0.8702,0,-0.3065,0,346.8684,0,1,1,1	0.8702,0,-0.3065,0,346.8684,0,1,1,1	0.8702,0,-0.3065,0,346.8684,0,1,1,1	0.8682,0.7781,-0.2969,359.579,77.8905,268.4315,1,1,1	0.8682,0.823,-0.2982,359.5791,77.8907,273.386,1,1,1	0.7955,0.7775,-0.3125,6.6963,256.6393,90.4317,1,1,1	0.7885,0.4202,-0.2618,4.7255,246.0553,101.9593,1,1,1	0.8283,0.1054,-0.3644,0.3462,224.9286,86.4344,1,1,1	0.7547,0.0132,-0.2902,0.2095,224.938,355.6572,1,1,1	0.9409,0.7786,-0.2813,358.0535,262.7266,92.6935,1,1,1	0.9554,0.426,-0.2146,358.8583,274.8238,105.665,1,1,1	0.9726,0.1057,-0.3059,0.9269,295.8817,88.7317,1,1,1	1.021,0.0177,-0.2092,2.0218,295.7978,352.4982,1,1,1	0.8707,0.971,-0.3151,358.2458,79.7028,281.5105,1,1,1	0.8662,1.0998,-0.3124,358.8825,81.7752,281.1478,1,1,1	0.8633,1.2286,-0.31,358.8825,81.7751,266.1478,1,1,1	0.8565,1.3218,-0.2757,1.8931,85.1752,269.9061,1,1,1	0.8375,1.2281,-0.3137,291.2893,45.0336,126.9652,1,1,1	0.7334,1.16,-0.3377,288.1167,305.7674,245.1012,1,1,1	0.7052,0.919,-0.3788,294.7896,330.4073,232.6836,1,1,1	0.6867,0.7585,-0.376,15.0647,7.6066,182.885,1,1,1	0.8891,1.2291,-0.3063,69.7216,119.34,128.1525,1,1,1	0.9944,1.1591,-0.2991,67.7351,207.4105,225.1809,1,1,1	1.0407,0.9269,-0.3664,66.0527,201.6335,231.1964,1,1,1	1.0612,0.7667,-0.3599,339.5067,162.5044,186.811,1,1,1
15.1029,11,1	0.8702,0,-0.3034,0,347.4196,0,1,1,1	0.8702,0,-0.3034,0,347.4196,0,1,1,1	0.8702,0,-0.3034,0,347.4196,0,1,1,1	0.8702,0,-0.3034,0,347.4196,0,1,1,1	0.8664,0.7761,-0.2959,359.6097,77.862,268.5301,1,1,1	0.8663,0.821,-0.2972,359.6098,77.8622,273.4846,1,1,1	0.7937,0.7756,-0.3115,6.5565,254.5833,91.5125,1,1,1	0.7821,0.4199,-0.2551,4.8241,242.7619,99.5076,1,1,1	0.8338,0.1107,-0.3668,359.3769,222.7449,83.8485,1,1,1	0.7595,0.0139,-0.2995,359.4532,222.737,354.2833,1,1,1	0.9391,0.7766,-0.2802,357.7124,262.9442,94.8125,1,1,1	0.9502,0.4269,-0.2012,358.0945,275.1321,105.7247,1,1,1	0.9626,0.1065,-0.2917,0.3792,295.6384,88.9303,1,1,1	1.0101,0.019,-0.1941,1.2364,295.5858,354.0576,1,1,1	0.8689,0.969,-0.3138,358.0301,79.7519,281.6993,1,1,1	0.8638,1.0978,-0.3107,358.5693,81.6472,281.4449,1,1,1	0.8601,1.2266,-0.3078,358.5693,81.6472,266.4449,1,1,1	0.8527,1.3196,-0.2731,1.2932,83.9426,270.8505,1,1,1	0.8344,1.2259,-0.3115,291.5039,45.2206,127.0147,1,1,1	0.7299,1.1582,-0.3353,287.4954,305.4647,245.1989,1,1,1	0.6999,0.9171,-0.3749,293.6721,329.8984,233.2454,1,1,1	0.6804,0.7568,-0.3691,14.3839,7.9417,181.5317,1,1,1	0.8859,1.2272,-0.304,68.5205,117.6732,126.6206,1,1,1	0.9928,1.1596,-0.2965,67.5865,204.9509,223.4713,1,1,1	1.0421,0.9283,-0.3647,65.6546,198.7817,230.0364,1,1,1	1.0633,0.7682,-0.3591,339.1348,160.672,186.002,1,1,1
15.1548,11,1	0.8702,0,-0.2969,0,347.9448,0,1,1,1	0.8702,0,-0.2969,0,347.9448,0,1,1,1	0.8702,0,-0.2969,0,347.9448,0,1,1,1	0.8702,0,-0.2969,0,347.9448,0,1,1,1	0.8649,0.7744,-0.2915,359.8786,77.9507,268.6925,1,1,1	0.865,0.8194,-0.2926,359.8787,77.9509,273.647,1,1,1	0.7921,0.7742,-0.307,6.2428,253.5863,91.958,1,1,1	0.7769,0.4193,-0.2488,4.9095,241.9163,97.1944,1,1,1	0.8361,0.1156,-0.3704,357.3655,224.0867,81.4901,1,1,1	0.7638,0.0148,-0.3068,357.3225,224.0932,351.2432,1,1,1	0.9376,0.7746,-0.2759,357.183,262.7455,97.2628,1,1,1	0.9436,0.4285,-0.1825,357.0063,274.8081,106.8978,1,1,1	0.9509,0.1063,-0.2659,359.018,295.0915,90.7498,1,1,1	0.9967,0.0222,-0.1646,359.7317,295.0756,356.7005,1,1,1	0.8681,0.9674,-0.3086,358.099,79.9783,281.7455,1,1,1	0.8632,1.0962,-0.3054,358.4775,81.5841,281.6689,1,1,1	0.8593,1.225,-0.3021,358.4775,81.5841,266.6689,1,1,1	0.8516,1.3178,-0.267,0.6908,83.4207,271.4089,1,1,1	0.8335,1.2242,-0.3058,291.8612,46.1992,126.3875,1,1,1	0.7284,1.1573,-0.329,286.3584,305.1069,245.7604,1,1,1	0.6947,0.9162,-0.3652,291.8779,329.5217,234.0947,1,1,1	0.6736,0.7564,-0.3543,12.9584,8.5303,180.0031,1,1,1	0.885,1.2256,-0.2982,67.6222,116.3057,125.4417,1,1,1	0.993,1.1599,-0.2902,67.0173,202.7147,221.8347,1,1,1	1.0447,0.9299,-0.3609,64.7071,196.0555,228.7951,1,1,1	1.0664,0.7698,-0.3577,338.1443,158.9938,185.3031,1,1,1
15.2093,11,1	0.8702,0,-0.287,0,348.424,0,1,1,1	0.8702,0,-0.287,0,348.424,0,1,1,1	0.8702,0,-0.287,0,348.424,0,1,1,1	0.8702,0,-0.287,0,348.424,0,1,1,1	0.8634,0.7726,-0.2832,0.2049,78.0707,268.8618,1,1,1	0.8638,0.8175,-0.2842,0.205,78.0709,273.8163,1,1,1	0.7907,0.7728,-0.2986,5.8882,253.1824,91.4414,1,1,1	0.7739,0.4174,-0.2442,5.0432,242.5522,95.0161,1,1,1	0.8372,0.1191,-0.3764,356.1172,227.2419,80.2901,1,1,1	0.7682,0.0165,-0.3121,355.9043,227.2807,349.0603,1,1,1	0.9362,0.7723,-0.2678,356.811,262.0992,100.6387,1,1,1	0.9364,0.4325,-0.1548,356.0095,273.9267,108.0434,1,1,1	0.9398,0.1087,-0.2311,357.0691,294.384,94.0641,1,1,1	0.984,0.0313,-0.124,357.7026,294.409,0.4662,1,1,1	0.8676,0.9656,-0.2996,358.3432,80.2552,281.7799,1,1,1	0.8633,1.0944,-0.2962,358.5582,81.5557,281.8867,1,1,1	0.8594,1.2232,-0.2923,358.5582,81.5557,266.8867,1,1,1	0.8518,1.3159,-0.2569,0.375,83.1683,271.6591,1,1,1	0.8337,1.2225,-0.2961,292.2835,47.2655,125.6788,1,1,1	0.7278,1.1565,-0.3186,285.0389,304.6043,246.6696,1,1,1	0.69,0.9154,-0.3505,289.8885,329.3372,235.0389,1,1,1	0.6669,0.7563,-0.3342,11.0853,9.3975,178.1629,1,1,1	0.8851,1.2238,-0.2885,66.9917,115.5236,124.8283,1,1,1	0.9939,1.1593,-0.2802,66.3225,201.0749,220.4601,1,1,1	1.047,0.9306,-0.3539,63.5746,193.7903,227.5083,1,1,1	1.0694,0.7706,-0.3537,336.7178,157.6387,184.8786,1,1,1
15.2608,11,1	0.8703,0,-0.2706,0,348.8885,0,1,1,1	0.8703,0,-0.2706,0,348.8885,0,1,1,1	0.8703,0,-0.2706,0,348.8885,0,1,1,1	0.8703,0,-0.2706,0,348.8885,0,1,1,1	0.862,0.7693,-0.2682,0.64,78.1511,269.0183,1,1,1	0.8626,0.8143,-0.269,0.6401,78.1513,273.9728,1,1,1	0.7892,0.7702,-0.2835,5.4456,253.1499,90.0706,1,1,1	0.7723,0.4136,-0.2379,5.1106,244.1521,92.7669,1,1,1	0.8367,0.1212,-0.3823,356.6801,230.8818,80.254,1,1,1	0.7728,0.0185,-0.3132,356.4937,230.9157,349.1772,1,1,1	0.9347,0.7685,-0.2529,356.6773,261.0509,104.6428,1,1,1	0.929,0.4375,-0.117,355.3329,272.2905,108.5448,1,1,1	0.9308,0.1133,-0.1901,354.422,292.9517,98.0665,1,1,1	0.9717,0.0444,-0.0761,355.0088,293.0177,4.7109,1,1,1	0.8675,0.9624,-0.2838,358.6057,80.4827,281.8092,1,1,1	0.8637,1.0912,-0.2802,358.761,81.5831,282.0999,1,1,1	0.8602,1.22,-0.2758,358.761,81.5831,267.0999,1,1,1	0.8529,1.3126,-0.24,0.3176,83.1626,271.8072,1,1,1	0.8345,1.2194,-0.2795,292.7697,48.3095,124.9824,1,1,1	0.7279,1.1544,-0.3015,283.6176,303.6994,248.0909,1,1,1	0.6856,0.9135,-0.3285,287.8047,329.2267,236.0462,1,1,1	0.6607,0.7554,-0.3064,8.5782,10.5878,176.2134,1,1,1	0.8859,1.2205,-0.2719,66.5494,115.1496,124.5727,1,1,1	0.9952,1.1568,-0.2635,65.6432,200.2483,219.3911,1,1,1	1.0488,0.9293,-0.3405,62.4589,192.2924,226.0932,1,1,1	1.0722,0.7695,-0.3436,334.981,157.0065,184.7391,1,1,1
